account-name,posten-id,posten-ersatz,posten-laufzeit,posten-verlängerung,posten-Kündigungsfrist,posten-beginn,posten-ende,posten-status,posten-preis-mrc,posten-preis-nrc,posten-name,posten-beschreibung,AltePostenIDExcel_DC1_REF,Gnom_ID,Netz,GW Kommentar
20028,100524,n/a,1,1,2,01.05.2022,,aktiv," 1.293,95 € "," 2.198,90 € ",MetroInternet,"MetroInternet Industriestraße 2, 71706 Markgröningen-Unterriexingen, Bandwidth: 1000 Mbit/s",100524_14883_V125886_P63284,,,
20028,100525,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100525_14883_V124882,None,94.186.194.198/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100526,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100526_14883_V124882,None,94.186.194.208/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100527,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100527_14883_V10303,None,94.186.194.212/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100528,n/a,1,1,2,01.05.2022,,aktiv," 449,50 € "," 9.075,00 € ",AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Holderäckerstraße 36, 70499 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart EAST",100528_14927_V125581_P62752,,,
20028,100529,n/a,1,1,2,01.05.2022,,aktiv," 250,00 € "," 9.075,00 € ",AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Motorstraße 59, 70499 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart WEST",100529_14927_V125581,,,
20028,100530,n/a,1,1,2,01.05.2022,,aktiv," 10,00 € "," 50,00 € ",IP_28,"Öffentliches /28 IPv4 Netz, 14 Nutzbare Adressen",100530_14927_V125992_P62897,None,94.186.236.192/28,
20028,100531,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100531_14927_V125992,None,94.186.231.112/29,
20028,100532,n/a,1,1,2,01.05.2022,,aktiv," 121,32 € ", -   € ,AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Leitzstraße 47, 70469 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart EAST",100532_15082_V124550_P56165,,,
20028,100533,n/a,1,1,2,01.05.2022,,aktiv," 121,32 € ", -   € ,AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Leitzstraße 47, 70469 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart WEST",100533_15082_V124550,,,
20028,100534,n/a,1,1,2,01.05.2022,,aktiv," 80,88 € ", -   € ,AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Leitzstraße 47, 70469 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart EAST",100534_15082_V124550_P56166,,,
20028,100535,n/a,1,1,2,01.05.2022,,aktiv," 80,88 € ", -   € ,AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Leitzstraße 47, 70469 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart WEST",100535_15082_V124550,,,
20028,100536,100543,1,1,2,01.05.2022,,aktiv," 126,17 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Leitzstraße 47, 70469 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 1000 Mbit/s",100536_15082_V125102_P61800,,,"ist gebaut, wird von DC1 aber nicht abgerechnet?"
20028,100506,n/a,1,1,2,01.01.2021,31.03.2021,ausgelaufen-posten_ist_ausgelaufen," 100,00 € "," 50,00 € ",IP_24,"Öffentliches /24 IPv4 Netz, 254 Nutzbare Adressen",100506_14740_V11149_P19169,None,94.186.223.0/24,
20028,100507,n/a,1,1,2,01.01.2021,31.03.2021,ausgelaufen-posten_ist_ausgelaufen," 10,00 € "," 50,00 € ",IP_28,"Öffentliches /28 IPv4 Netz, 14 Nutzbare Adressen",100507_14740_V124386_P55222,G-ACSUWR6B,94.186.194.96/28,
20028,100508,n/a,1,1,2,01.01.2021,31.03.2021,ausgelaufen-posten_ist_ausgelaufen," 126,17 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Max-Lang-Straße 24, 70771 Leinfelden-Echterdingen B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 1000 Mbit/s EAST",100508_14740_V124386_P55223,,,
20028,100509,n/a,1,1,2,01.01.2021,31.03.2021,ausgelaufen-posten_ist_ausgelaufen," 126,17 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Max-Lang-Straße 24, 70771 Leinfelden-Echterdingen B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 1000 Mbit/s WEST",100509_14740_V124386,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100510,n/a,1,1,2,01.01.2021,31.03.2021,ausgelaufen-posten_ist_ausgelaufen," 10,00 € "," 50,00 € ",BP,BGP Routing,100510_14740_V125096_P56177,,,
20028,100511,n/a,1,1,2,01.01.2021,31.03.2021,ausgelaufen-posten_ist_ausgelaufen," 10,00 € "," 50,00 € ",BP,BGP Routing,100511_14740_V125096,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100537,n/a,1,1,2,01.05.2022,,aktiv," 126,17 € ", -   € ,MetroInternet,"MetroInternet Leitzstraße 47, 70469 Stuttgart, Bandwidth: 1000 Mbit/s",100537_15082_V125102_P61801,G-1L85CRYB,,"ist gebaut, wird von DC1 aber nicht abgerechnet? Im GNOM auf Vertrag 125792 referenziert, der hat aber kein Metro Internet Posten"
20028,100538,n/a,1,1,2,01.05.2022,,aktiv," 20,00 € "," 50,00 € ",BF,BGP Routing mit Full Table,100538_15082_V125102_P61802,,,
20028,100539,n/a,1,1,2,01.05.2022,,aktiv," 20,00 € "," 50,00 € ",BF,BGP Routing mit Full Table,100539_15082_V125102,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100540,n/a,1,1,2,01.05.2022,,aktiv," 2,50 € "," 50,00 € ",IP_30,"Öffentliches /30 IPv4 Netz, 1 Nutzbare Adressen",100540_15082_V125102_P61803,G-1L85CRYB,94.186.215.148/30,
20028,100541,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100541_15082_V125102,None,94.186.232.136/29,
20028,100542,n/a,1,1,2,01.05.2022,,aktiv," 40,00 € "," 50,00 € ",IP_26,"Öffentliches /26 IPv4 Netz, 62 Nutzbare Adressen",100542_15082_V125792_P62742,,94.186.236.128/26,
20028,100543,n/a,1,1,2,01.05.2022,,aktiv," 126,17 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Leitzstraße 47, 70469 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 1000 Mbit/s EAST",100543_15082_V125792_P62743,,,ID ist vermutlich G-MYRH2GWB die aber auf den alten / falschen Vertrag referenziert
20028,100544,n/a,1,1,2,01.05.2022,,aktiv," 126,17 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Leitzstraße 47, 70469 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 1000 Mbit/s WEST",100544_15082_V125792,G-O9I8EWJK,,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100545,n/a,1,1,2,01.05.2022,,aktiv," 786,57 € "," 3.080,00 € ",MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Leitzstraße 47, 70469 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 10000 Mbit/s EAST",100545_15331_V10819_P54772,G-PKAOXD1B,,
20028,100546,n/a,1,1,2,01.05.2022,,aktiv," 20,00 € "," 50,00 € ",IP_27,"Öffentliches /27 IPv4 Netz, 30 Nutzbare Adressen",100546_15331_V10819_P54776,G-OVLPHZPM,94.186.229.0/27,
20028,100547,n/a,1,1,2,01.05.2022,,aktiv," 190,87 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Leitzstraße 47, 70469 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 10000 Mbit/s WEST",100547_15331_V33660_P54391,G-3NUTMFNJ,,
20028,100523,100524,1,1,2,01.01.2021,31.07.2021,ausgelaufen-posten_wurde_ersetzt," 750,12 € "," 3.289,00 € ",MetroInternet,"MetroInternet Industriestraße 2, 71706 Markgröningen-Unterriexingen, Bandwidth: 400 Mbit/s",100523_14883_V124882_P55859,,,
20028,100549,n/a,1,1,2,01.05.2022,,aktiv," 20,00 € "," 50,00 € ",BF,BGP Routing mit Full Table,100549_15875_V12406_P55184,,,
20028,100550,n/a,1,1,2,01.05.2022,,aktiv," 121,32 € ", -   € ,AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Stephanstr. 25, 70173 Stuttgart H1 B-Ende: Gropiusplatz 10, 70563 Stuttgart H1 EAST",100550_15875_V34130_P62099,,,
20028,100551,n/a,1,1,2,01.05.2022,,aktiv," 161,76 € ", -   € ,AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Stephanstr. 25, 70173 Stuttgart H2 B-Ende: Gropiusplatz 10, 70563 Stuttgart H2 WEST",100551_15875_V34831_P56195,,,
20028,100552,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100552_15875_V12406,G-HF12JLY6,94.186.207.192/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100553,n/a,1,1,2,01.05.2022,,aktiv," 297,76 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende:Ecotel RZ HL296 B-Ende: Equinix FR5, Kleyerstraße 90, 60326 Frankfurt, Bandwidth: 10000 Mbit/s EAST",100553_15910_V12047_P20078,G-D303CH1W,,NEU CC Kosten berücksichtigt
20028,100555,n/a,1,1,2,01.05.2022,,aktiv," 10,00 € "," 50,00 € ",IP_28,"Öffentliches /28 IPv4 Netz, 14 Nutzbare Adressen",100555_16018_V126281_P63814,None,94.186.229.240/28,
20028,100556,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100556_16018_V126281_P63684,None,94.186.212.80/29,Vertrag /28 zugewiesen /29?
20026,100560,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100560_16231_V200450,G-SNRVC7BA,94.186.213.8/31,
20026,100561,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100561_16231_V200449,G-6SDQESFH,94.186.213.60/31,
20026,100562,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100562_16231_V11515,None,94.186.234.224/29,
20026,100563,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100563_16231_V11515,None,94.186.234.232/29,
20026,100564,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100564_16231_V11515,None,94.186.235.144/29,
20028,100565,n/a,1,1,2,01.05.2022,,aktiv," 10,00 € "," 50,00 € ",IP_28,"Öffentliches /28 IPv4 Netz, 14 Nutzbare Adressen",100565_16480_V125765_P62500,None,94.186.189.80/28,
20028,100566,n/a,1,1,2,01.05.2022,,aktiv," 10,00 € "," 50,00 € ",IP_28,"Öffentliches /28 IPv4 Netz, 14 Nutzbare Adressen",100566_16480_V125765_P62501,None,94.186.190.112/28,
20028,100567,n/a,1,1,2,01.05.2022,,aktiv," 20,00 € "," 50,00 € ",BF,BGP Routing mit Full Table,100567_16480_V126181_P63543,,,
20028,100568,n/a,1,1,2,01.05.2022,,aktiv," 20,00 € "," 50,00 € ",BF,BGP Routing mit Full Table,100568_16480_V126181_P63544,,,
20028,100569,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100569_16480_V126181,G-JJL512VX,94.186.214.118/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100570,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100570_16480_V126181,G-EJH1SS2Z,94.186.228.60/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100573,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100573_16849_V125551_P62057,None,94.186.234.192/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100574,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100574_16894_V33290,None,94.186.215.160/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100575,n/a,1,1,2,01.05.2022,,aktiv," 20,00 € "," 50,00 € ",BF,BGP Routing mit Full Table,100575_16911_V125974_P62997,,,
20026,100576,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100576_16911_V125974,None,94.186.228.106/31,
20026,100577,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100577_16911_V125974,None,94.186.233.102/31,
20026,100578,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100578_17111_V33346,G-YO8V5TZ0,94.186.213.0/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100548,n/a,1,1,2,01.01.2021,31.10.2021,ausgelaufen-posten_ist_ausgelaufen," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100548_15722_V10960_P19282,,94.186.193.48/29,War nicht im Gnom dokumentiert
20026,100579,n/a,1,1,2,01.05.2022,,aktiv," 20,00 € "," 50,00 € ",IP_27,"Öffentliches /27 IPv4 Netz, 30 Nutzbare Adressen",100579_17167_V33571_P54286,,94.186.224.32/27,
20028,100580,n/a,1,1,2,01.05.2022,,aktiv," 190,87 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Breitscheidstraße 10, 70174 Stuttgart  B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 10000 Mbit/s",100580_17192_V124305_P54985,G-ZLMUDJIN,,
20028,100581,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100581_17192_V124939_P61621,G-V8JE52X6,94.186.231.8/29,
20028,100582,n/a,1,1,2,01.05.2022,,aktiv," 1.072,05 € "," 5.512,10 € ",MetroInternet,"MetroInternet Wallstraße 9-11, 10117 Berlin, Bandwidth: 1000 Mbit/s",100582_17192_V124939_P61620,G-V8JE52X6,,
20028,100583,n/a,1,1,2,01.05.2022,,aktiv," 10,00 € "," 50,00 € ",IP_28,"Öffentliches /28 IPv4 Netz, 14 Nutzbare Adressen",100583_17200_V124478_P55148,None,94.186.229.208/28,
20028,100554,100555,1,1,2,01.01.2021,31.07.2021,ausgelaufen-posten_wurde_ersetzt," 10,00 € "," 50,00 € ",IP_28,"Öffentliches /28 IPv4 Netz, 14 Nutzbare Adressen",100554_16018_V124612_P55419,None,94.186.229.240/28,
20028,100584,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100584_17200_V124375,None,94.186.212.88/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100585,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100585_17227_V124371,None,94.186.229.192/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100221,100236,1,1,2,01.05.2022,,aktiv-wird_ersetzt," 126,17 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Birkenwaldstrasse 44, 70191 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 1.000 Mbit/s",100221_12936_V9363_P17116,G-VV2SC3L6,,
20028,100472,100475,1,1,2,01.05.2022,,aktiv-wird_ersetzt," 126,17 € ", -   € ,MetroInternet,"MetroInternet Sigmaringer Str. 121, 70567 Stuttgart, Bandwidth: 100 Mbit/s",100472_14490_V9400_P18537,,,
20028,100473,100476,1,1,2,01.05.2022,,aktiv-wird_ersetzt," 10,00 € "," 50,00 € ",IP_28,"Öffentliches /28 IPv4 Netz, 14 Nutzbare Adressen",100473_14490_V9400_P18539,G-0DZ3Z1ZT,94.186.179.112/28,
20028,100586,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100586_17227_V124371,None,94.186.230.52/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100587,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100587_17227_V124371,None,94.186.230.84/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100588,n/a,1,1,2,01.05.2022,,aktiv," 35,00 € ", -   € ,DFS,DF Step Campus,100588_17227_V33929_P55118,,,
20028,100589,n/a,1,1,2,01.05.2022,,aktiv," 190,87 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Börsenplatz 1, 70173 Stuttgart H1  B-Ende: Gropiusplatz 10, 70563 Stuttgart H1, Bandwidth: 10000 Mbit/s",100589_17252_V34458_P55966,G-GZNRLSYQ,,
20028,100590,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100590_17252_V124392,None,94.186.231.192/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100591,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100591_17263_V124515,None,94.186.214.80/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100594,n/a,1,1,2,01.05.2022,,aktiv," 719,84 € "," 2.200,00 € ",MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Bockelstraße 146, 70619 Stuttgart  B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 1000 Mbit/s",100594_17279_V124795_P55768,,,
20028,100595,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100595_17279_V124850,None,94.186.229.224/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100596,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100596_17279_V124794,None,94.186.231.200/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100597,n/a,1,1,2,01.05.2022,,aktiv," 10,00 € "," 50,00 € ",IP_28,"Öffentliches /28 IPv4 Netz, 14 Nutzbare Adressen",100597_17295_V124976_P55979,,94.186.232.64/28,
20026,100598,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100598_17295_V124976,None,94.186.215.176/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100474,100477,1,1,2,01.05.2022,,aktiv-wird_ersetzt," 126,17 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Sigmaringer Str. 121, 70567 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 1000 Mbit/s",100474_14490_V9580_P18516,,,
20026,100592,100593,1,1,2,01.05.2022,,aktiv-wird_ersetzt," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100592_17264_V124430,None,94.186.215.168/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100599,n/a,1,1,2,01.05.2022,,aktiv," 10,00 € "," 50,00 € ",BP,BGP Routing,100599_17319_V124546_P56421,,,
20026,100600,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100600_17319_V124546,None,94.186.215.184/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100601,n/a,1,1,2,01.05.2022,,aktiv," 40,00 € "," 50,00 € ",IP_26,"Öffentliches /26 IPv4 Netz, 62 Nutzbare Adressen",100601_17331_V125436_P61957,None,94.186.234.128/26,
20028,100602,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100602_17331_V125285,None,94.186.229.232/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100603,n/a,1,1,2,01.05.2022,,aktiv," 161,76 € ", -   € ,AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Schlachthofstraße 3, 71636 Ludwigsburg B-Ende: Gropiusplatz 10, 70563 Stuttgart EAST",100603_17341_V124884_P56031,,,"4x 10GBit/s Ethernet AES256 verschlüsselt, 10GBASE-SX Port,"
20028,100604,n/a,1,1,2,01.05.2022,,aktiv," 404,39 € ", -   € ,AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Schlachthofstraße 3, 71636 Ludwigsburg B-Ende: Gropiusplatz 10, 70563 Stuttgart WEST",100604_17341_V124884_P56032,,,"4x 16G FibreChannel/FICON AES256 verschlüsselt, SX Port, red"
20028,100605,n/a,1,1,2,01.05.2022,,aktiv," 269,59 € ", -   € ,AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Schlachthofstraße 3, 71636 Ludwigsburg B-Ende: Gropiusplatz 10, 70563 Stuttgart WEST",100605_17341_V125300_P61739,,,"4x 16G FibreChannel/FICON AES256 verschlüsselt, SX Port, red"
20028,100606,n/a,1,1,2,01.05.2022,,aktiv," 242,63 € ", -   € ,AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Schlachthofstraße 3, 71636 Ludwigsburg B-Ende: Gropiusplatz 10, 70563 Stuttgart EAST",100606_17341_V125300_P61740,,,"10G FibreChannel/FICON AES256 verschlüsselt, SX Port, redund"
20028,100608,n/a,1,1,2,01.05.2022,,aktiv," 295,00 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Lotterbergstraße 30, 70499 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 10000 Mbit/s",100608_17344_V35361_P62552,,,
20028,100609,n/a,1,1,2,01.05.2022,,aktiv," 10,00 € "," 50,00 € ",IP_28,"Öffentliches /28 IPv4 Netz, 14 Nutzbare Adressen",100609_17344_V125442_P62175,G-FFEAFLIO,94.186.235.80/28,
20028,100610,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100610_17344_V125442,G-JMKL776X,94.186.214.66/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100614,n/a,1,1,2,01.05.2022,,aktiv," 10,00 € "," 50,00 € ",IP_28,"Öffentliches /28 IPv4 Netz, 14 Nutzbare Adressen",100614_17347_V125574_P63796,G-VPJA0YKU,94.186.231.32/28,Zuweisung korrekt?
20028,100615,n/a,1,1,2,01.05.2022,,aktiv," 10,00 € "," 50,00 € ",IP_28,"Öffentliches /28 IPv4 Netz, 14 Nutzbare Adressen",100615_17347_V125574_P63797,None,94.186.207.208/28,Zuweisung korrekt?
20028,100616,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100616_17347_V125574_P63798,G-YBAJ8RGJ,94.186.194.232/29,Zuweisung korrekt?
20028,100617,n/a,1,1,2,01.05.2022,,aktiv," 450,00 € "," 98.000,00 € ",MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Ginsterweg, 70736 Fellbach B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 10000 Mbit/s EAST",100617_17347_V126011_P63453,,,
20028,100618,n/a,1,1,2,01.05.2022,,aktiv," 450,00 € "," 92.000,00 € ",MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Liese-Meitner-Straße 70736 Fellbach B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 10000 Mbit/s WEST",100618_17347_V126011_P63454,,,
20028,100620,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100620_17347_V125441,G-HOEF0EEY,94.186.207.132/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100621,n/a,1,1,2,01.05.2022,,aktiv," 1,00 € "," 50,00 € ",IP_32,"Öffentliches /32 IPv4 Netz, 1 Nutzbare Adresse",100621_17347_V125441,None,94.186.207.153/32,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100622,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100622_17347_V125585,G-CROZDP8R,94.186.214.68/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100611,100617,1,1,2,01.05.2022,,aktiv-wird_ersetzt," 190,87 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Raiffeisenplatz 5, 70736 Fellbach B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 10000 Mbit/s EAST",100611_17347_V125435_P62220,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
